deviceId,TimeStamp,AcceleratorPositionD,AcceleratorPositionE,BarometricPressure,Battery,CommandedEGR,ControlModuleVoltage,CoolantTemperature,DistanceSinceDTCClear,DistanceWithMIL,DTC,EngineLoad,EngineSpeed,FuelRailPressureDirect,IntakeTemp,MAF,MAP,PidsA,PidsB,PidsC,Speed,Status.DTCCount,Status.MIL,VehicleIdentification.VIN
RQHVTJF00006025,2020-09-01T22:28:43.000Z,100,50,90,13.66800022,30,14,86,0,0,"\\""""",20,762,27000,31,6,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:28:46.000Z,100,50,90,13.66800022,42,14,86,0,0,"\\""""",23,760,27200,31,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:28:49.000Z,100,50,90,13.66800022,19,14,86,0,0,"\\""""",25,705,32000,31,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:28:52.000Z,100,50,90,13.66800022,19,14,87,0,0,"\\""""",36,937,40200,31,8,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:28:55.000Z,100,50,90,13.66800022,19,14,87,0,0,"\\""""",60,1609,72000,36,19,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:28:58.000Z,100,50,90,13.66800022,42,14,87,0,0,"\\""""",25,760,28200,36,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:29:01.000Z,100,50,90,13.66800022,40,14,87,0,0,"\\""""",24,762,28600,36,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:29:04.000Z,100,50,90,13.66800022,30,14,88,0,0,"\\""""",79,778,29400,36,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:29:07.000Z,100,50,90,13.66800022,20,14,88,0,0,"\\""""",43,796,28400,32,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:29:10.000Z,100,50,90,13.66800022,19,14,88,0,0,"\\""""",31,764,27800,32,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T22:29:13.000Z,100,50,90,13.66800022,43,14,88,0,0,"\\""""",39,821,28400,32,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:09.000Z,100,50,90,13.66800022,19,14,83,0,0,"\\""""",0,1484,44400,32,13,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:12.000Z,100,50,90,13.66800022,33,14,83,0,0,"\\""""",47,1633,60800,29,17,99,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:15.000Z,100,50,89,13.66800022,19,14,83,0,0,"\\""""",57,1866,43800,29,14,107,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:18.000Z,100,50,89,13.66800022,1,14,83,0,0,"\\""""",0,1659,40000,29,15,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:21.000Z,100,50,89,13.66800022,19,14,83,0,0,"\\""""",48,1662,86200,29,18,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:24.000Z,100,50,89,13.66800022,1,14,83,0,0,"\\""""",0,1244,33000,25,8,105,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:27.000Z,100,50,89,13.66800022,45,14,83,0,0,"\\""""",23,762,28400,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:30.000Z,100,50,89,13.66800022,1,14,83,0,0,"\\""""",52,1139,54400,25,10,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:33.000Z,100,50,89,13.66800022,1,14,84,0,0,"\\""""",69,1353,69600,25,14,99,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:36.000Z,100,50,89,13.66800022,19,14,84,0,0,"\\""""",68,1748,62000,27,17,108,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:39.000Z,100,50,89,13.66800022,19,14,84,0,0,"\\""""",25,1199,37200,27,11,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:42.000Z,100,50,89,13.66800022,1,14,84,0,0,"\\""""",0,1099,37600,27,9,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:45.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",37,1044,49600,27,9,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:48.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",74,1109,52000,28,10,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:51.000Z,100,50,89,13.66800022,50,14,85,0,0,"\\""""",15,1147,35200,28,7,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:54.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",14,1076,51400,28,10,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:14:57.000Z,100,50,89,13.66800022,38,14,85,0,0,"\\""""",20,1103,38800,28,7,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:00.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",38,1064,46200,29,9,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:03.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",33,1044,38200,29,9,91,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:06.000Z,100,50,89,13.66800022,51,14,85,0,0,"\\""""",32,976,34400,29,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:09.000Z,100,50,89,13.66800022,27,14,85,0,0,"\\""""",21,724,30800,29,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:12.000Z,100,50,89,13.66800022,34,14,85,0,0,"\\""""",21,762,29400,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:15.000Z,100,50,89,13.66800022,27,14,85,0,0,"\\""""",40,1415,69200,28,14,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:18.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",31,1923,38400,28,17,108,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:21.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",71,1318,69800,28,14,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:24.000Z,100,50,89,13.66800022,21,14,85,0,0,"\\""""",68,1675,86800,31,20,111,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:27.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",12,1745,82200,31,15,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:30.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",31,1994,44200,31,19,116,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:33.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",59,1362,62600,31,14,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:36.000Z,100,50,89,13.66800022,33,14,85,0,0,"\\""""",45,1429,60600,29,14,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:39.000Z,100,50,89,13.66800022,22,14,85,0,0,"\\""""",0,1248,54400,29,12,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:42.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",1,1228,37400,29,11,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:45.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",71,1185,55400,29,11,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:48.000Z,100,50,89,13.66800022,26,14,85,0,0,"\\""""",21,758,31000,26,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:51.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",76,1110,52400,26,10,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:54.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",71,1198,57000,26,11,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:15:57.000Z,100,50,89,13.66800022,25,14,85,0,0,"\\""""",78,1324,50000,26,13,101,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:00.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",40,1364,67200,29,14,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:03.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",50,1405,38400,29,13,104,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:06.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",0,1238,37600,29,11,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:09.000Z,100,50,89,13.66800022,19,14,86,0,0,"\\""""",69,1252,62800,29,12,94,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:12.000Z,100,50,89,13.66800022,19,14,86,0,0,"\\""""",75,1468,80400,30,17,105,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:15.000Z,100,50,89,13.66800022,47,14,86,0,0,"\\""""",14,1563,42400,30,8,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:18.000Z,100,50,89,13.66800022,1,14,86,0,0,"\\""""",38,1517,80200,30,15,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:21.000Z,100,50,89,13.66800022,1,14,86,0,0,"\\""""",64,1730,90200,30,21,114,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:24.000Z,100,50,89,13.66800022,19,14,86,0,0,"\\""""",57,1896,43200,27,14,129,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:27.000Z,100,50,89,13.66800022,44,14,86,0,0,"\\""""",20,741,28200,27,6,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:30.000Z,100,50,89,13.66800022,41,14,86,0,0,"\\""""",21,758,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:33.000Z,100,50,89,13.66800022,42,14,86,0,0,"\\""""",22,755,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:36.000Z,100,50,89,13.66800022,41,14,86,0,0,"\\""""",23,758,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:39.000Z,100,50,89,13.66800022,1,14,86,0,0,"\\""""",84,943,43800,27,8,92,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:42.000Z,100,50,89,13.66800022,1,14,86,0,0,"\\""""",73,1149,54800,27,11,95,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:45.000Z,100,50,89,13.66800022,1,14,86,0,0,"\\""""",69,1365,72200,27,15,100,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:48.000Z,100,50,89,13.66800022,45,14,86,0,0,"\\""""",40,1515,41800,28,11,105,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:51.000Z,100,50,89,13.66800022,25,14,86,0,0,"\\""""",34,1496,75000,28,15,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:54.000Z,100,50,89,13.66800022,47,14,86,0,0,"\\""""",37,1617,60000,28,14,101,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:16:57.000Z,100,50,89,13.66800022,49,14,85,0,0,"\\""""",34,1596,58000,28,15,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:00.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",0,1425,37400,29,13,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:03.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",24,1470,70800,29,16,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:06.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",76,1417,74000,29,15,102,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:09.000Z,100,50,89,13.66800022,1,14,84,0,0,"\\""""",65,1696,88600,29,20,113,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:12.000Z,100,50,89,13.66800022,1,14,84,0,0,"\\""""",44,1950,53200,30,20,124,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:15.000Z,100,50,89,13.66800022,1,14,84,0,0,"\\""""",64,1334,64000,30,14,101,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:18.000Z,100,50,89,13.66800022,1,14,84,0,0,"\\""""",72,1426,73800,30,16,107,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:21.000Z,100,50,89,13.66800022,19,14,85,0,0,"\\""""",78,1532,82800,30,18,113,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:24.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",69,1708,89400,30,21,122,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:27.000Z,100,50,89,13.66800022,1,14,85,0,0,"\\""""",63,1911,91600,30,25,132,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:30.000Z,100,50,89,13.66800022,26,14,85,0,0,"\\""""",21,739,27600,30,6,94,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:33.000Z,100,50,89,13.66800022,40,14,87,0,0,"\\""""",21,754,27600,30,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:36.000Z,100,50,89,13.66800022,41,14,87,0,0,"\\""""",21,759,28800,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:39.000Z,100,50,89,13.66800022,42,14,87,0,0,"\\""""",23,758,28800,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:42.000Z,100,50,89,13.66800022,41,14,87,0,0,"\\""""",22,759,28400,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:45.000Z,100,50,89,13.66800022,41,14,86,0,0,"\\""""",21,763,28000,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:48.000Z,100,50,89,13.66800022,42,14,86,0,0,"\\""""",21,764,28000,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:51.000Z,100,50,89,13.66800022,43,14,86,0,0,"\\""""",22,762,28600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:54.000Z,100,50,89,13.66800022,43,14,86,0,0,"\\""""",23,761,29600,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:17:57.000Z,100,50,89,13.66800022,41,14,85,0,0,"\\""""",21,759,31000,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:01.000Z,100,50,89,13.66800022,41,14,85,0,0,"\\""""",23,760,29600,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:03.000Z,100,50,89,13.66800022,42,14,85,0,0,"\\""""",23,757,28800,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:06.000Z,100,50,89,13.66800022,41,14,85,0,0,"\\""""",21,762,28400,28,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:10.000Z,100,50,89,13.66800022,19,14,83,0,0,"\\""""",72,1430,75600,28,15,97,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:13.000Z,100,50,89,13.66800022,23,14,83,0,0,"\\""""",60,1689,80600,32,19,110,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:16.000Z,100,50,89,13.66800022,53,14,83,0,0,"\\""""",22,1827,53000,32,10,101,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:19.000Z,100,50,89,13.66800022,19,14,83,0,0,"\\""""",0,1126,31000,32,7,94,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:22.000Z,100,50,89,13.66800022,19,14,83,0,0,"\\""""",0,1405,37200,32,13,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:25.000Z,100,50,89,13.66800022,19,14,83,0,0,"\\""""",0,1337,37800,29,12,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:28.000Z,100,50,90,13.66800022,19,14,83,0,0,"\\""""",0,1248,36400,29,11,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:31.000Z,100,50,90,13.66800022,1,14,83,0,0,"\\""""",10,1153,36600,29,10,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:34.000Z,100,50,90,13.66800022,1,14,83,0,0,"\\""""",0,1016,33200,29,9,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:37.000Z,100,50,90,13.66800022,25,14,83,0,0,"\\""""",25,969,44200,27,10,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:40.000Z,100,50,90,13.66800022,1,14,83,0,0,"\\""""",76,1108,57200,27,10,93,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:43.000Z,100,50,90,13.66800022,1,14,83,0,0,"\\""""",77,1209,58000,27,12,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:46.000Z,100,50,90,13.66800022,19,14,83,0,0,"\\""""",65,1340,64000,27,14,101,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:49.000Z,100,50,90,13.66800022,37,14,83,0,0,"\\""""",50,1512,60600,30,15,101,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:52.000Z,100,50,89,13.66800022,42,14,83,0,0,"\\""""",10,1566,58000,30,7,90,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:55.000Z,100,50,89,13.66800022,1,14,83,0,0,"\\""""",56,1761,91400,30,21,106,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:18:58.000Z,100,50,89,13.66800022,19,14,84,0,0,"\\""""",0,1208,25600,30,7,105,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:01.000Z,100,50,89,13.66800022,42,14,84,0,0,"\\""""",22,758,28600,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:04.000Z,100,50,90,13.66800022,42,14,84,0,0,"\\""""",22,757,29000,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:07.000Z,100,50,90,13.66800022,42,14,84,0,0,"\\""""",23,758,29600,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:10.000Z,100,50,90,13.66800022,42,14,85,0,0,"\\""""",21,753,29400,25,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:13.000Z,100,50,90,13.66800022,43,14,85,0,0,"\\""""",23,768,29400,27,6,89,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:16.000Z,100,50,90,13.66800022,1,14,85,0,0,"\\""""",50,1179,59200,27,11,87,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:19.000Z,100,50,90,13.66800022,29,14,85,0,0,"\\""""",59,1586,70400,27,17,104,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:22.000Z,100,50,90,13.66800022,40,14,85,0,0,"\\""""",30,1807,68400,27,13,99,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:25.000Z,100,50,90,13.66800022,19,14,85,0,0,"\\""""",24,1919,53400,31,18,100,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:28.000Z,100,50,90,13.66800022,19,14,85,0,0,"\\""""",25,1904,57200,31,19,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:31.000Z,100,50,90,13.66800022,19,14,85,0,0,"\\""""",24,1899,60200,31,19,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00006025,2020-09-01T23:19:34.000Z,100,50,90,13.66800022,1,14,84,0,0,"\\""""",73,1363,69400,31,15,98,2554003473,2685411329,3233808384,0,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:24.000Z,100,50,89,13.66800022,22,14,84,0,0,"\\""""",61,1294,56000,31,13,97,2554003473,2685411329,3233808384,53,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:27.000Z,100,50,89,13.66800022,21,12,84,0,0,"\\""""",0,1219,36200,31,11,93,2554003473,2685411329,3233808384,50,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:30.000Z,100,50,89,13.66800022,41,12,88,0,0,"\\""""",16,1118,39400,31,10,92,2554003473,2685411329,3233808384,46,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:33.000Z,100,50,89,13.66800022,33,12,88,0,0,"\\""""",71,1147,44000,32,11,96,2554003473,2685411329,3233808384,47,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:36.000Z,100,50,89,13.66800022,21,12,88,0,0,"\\""""",45,1177,35200,32,11,94,2554003473,2685411329,3233808384,48,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:39.000Z,100,50,89,13.66800022,21,12,88,0,0,"\\""""",18,1174,34400,32,10,93,2554003473,2685411329,3233808384,48,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:42.000Z,100,50,89,13.66800022,21,12,88,0,0,"\\""""",29,1200,35000,32,11,94,2554003473,2685411329,3233808384,50,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:45.000Z,100,50,89,13.66800022,21,12,88,0,0,"\\""""",0,1155,44400,32,10,91,2554003473,2685411329,3233808384,47,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:48.000Z,100,50,89,13.66800022,1,12,88,0,0,"\\""""",0,1197,35000,32,11,91,2554003473,2685411329,3233808384,50,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:51.000Z,100,50,89,13.66800022,1,15,88,0,0,"\\""""",0,1178,34400,32,10,91,2554003473,2685411329,3233808384,47,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:54.000Z,100,50,89,13.66800022,21,15,87,0,0,"\\""""",0,1005,38600,32,9,91,2554003473,2685411329,3233808384,41,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:58:57.000Z,100,50,89,13.66800022,56,15,87,0,0,"\\""""",25,1081,37000,31,7,91,2554003473,2685411329,3233808384,44,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:00.000Z,100,50,89,13.66800022,21,15,87,0,0,"\\""""",0,1120,34200,31,10,90,2554003473,2685411329,3233808384,46,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:03.000Z,100,50,89,13.66800022,21,12,87,0,0,"\\""""",29,1170,47200,31,11,92,2554003473,2685411329,3233808384,48,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:06.000Z,100,50,89,13.66800022,21,12,86,0,0,"\\""""",0,1254,37800,31,11,92,2554003473,2685411329,3233808384,52,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:09.000Z,100,50,89,13.66800022,1,12,86,0,0,"\\""""",13,1328,35600,33,12,93,2554003473,2685411329,3233808384,55,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:12.000Z,100,50,89,13.66800022,1,12,86,0,0,"\\""""",0,1231,35000,33,11,92,2554003473,2685411329,3233808384,50,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:15.000Z,100,50,89,13.66800022,21,12,86,0,0,"\\""""",0,1089,35800,33,10,91,2554003473,2685411329,3233808384,44,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:18.000Z,100,50,89,13.66800022,25,12,86,0,0,"\\""""",0,845,29000,33,7,91,2554003473,2685411329,3233808384,35,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:21.000Z,100,50,89,13.66800022,51,12,86,0,0,"\\""""",20,854,28800,29,6,90,2554003473,2685411329,3233808384,23,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:24.000Z,100,50,89,13.66800022,1,12,86,0,0,"\\""""",20,922,40800,29,8,90,2554003473,2685411329,3233808384,21,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:27.000Z,100,50,89,13.66800022,21,12,86,0,0,"\\""""",72,1217,47400,29,12,96,2554003473,2685411329,3233808384,28,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:30.000Z,100,50,89,13.66800022,21,12,86,0,0,"\\""""",15,1141,34000,29,10,92,2554003473,2685411329,3233808384,26,1,FALSE,0
RQHVTJF00007034,2020-09-01T08:59:33.000Z,100,50,89,13.66800022,21,12,86,0,0,"\\""""",34,1085,34200,33,10,92,2554003473,2685411329,3233808384,25,1,FALSE,0
